COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,EWS,PHASE
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",912745,OU,OC,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",922558,NL,OC,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",954884,OU,OC,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",956089,NL,BCB,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",965441,OU,BCA,F,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",1007931,NL,BCB,M,,NRI,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",96946,NL,OC,M,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",100720,NL,OC,M,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",106666,NL,OC,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",120215,NL,OC,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",120849,NL,OC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",125363,NL,OC,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",127443,NL,OC,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",127580,NL,OC,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",258041,OU,BCE,F,MSM,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",265156,OU,OC,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",292162,OU,BCD,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",317947,OU,BCD,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",322298,OU,BCD,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",361695,OU,BCE,F,MSM,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",363947,OU,BCA,M,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",379055,OU,SC,F,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",391524,OU,OC,M,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",391860,OU,ST,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",392038,OU,ST,M,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",402671,NL,OC,M,,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",403014,OU,BCD,M,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",403232,OU,SC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",412869,OU,OC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",413142,OU,BCE,M,MSM,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",417019,OU,BCA,F,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",417269,OU,ST,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",421716,OU,SC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",424992,OU,BCB,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",428259,OU,OC,F,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",428391,OU,BCB,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",429050,OU,OC,F,,,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",440602,OU,BCB,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",442233,OU,BCE,M,MSM,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",443890,OU,ST,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",444460,OU,OC,M,MSM,NRI,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",444807,OU,OC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",445801,OU,BCD,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",446284,OU,BCB,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",448610,OU,OC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",449231,NL,OC,M,,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",450577,OU,OC,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",450918,OU,BCB,M,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",453641,OU,BCD,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",455155,OU,OC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",455811,OU,BCD,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",458728,OU,BCB,M,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",460351,OU,OC,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",460558,OU,ST,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",462936,OU,BCD,F,,,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",465187,OU,BCD,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",465802,NL,OC,M,MSM,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",467741,OU,OC,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",470710,OU,SC,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",470711,OU,ST,F,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",470881,OU,ST,M,,,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",524816,OU,OC,F,,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",562605,NL,OC,M,MSM,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",599857,NL,OC,F,,NRI,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",633630,NL,OC,F,,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",662468,NL,OC,M,,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",665196,NL,OC,F,MSM,NRI,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",665571,NL,OC,F,,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",675663,OU,OC,M,MSM,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",689986,NL,OC,F,,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",708969,AU,OC,M,,NRI,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",713470,OU,OC,F,MSM,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",760783,NL,OC,F,,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",856068,OU,OC,F,,NRI,,,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",944793,NL,OC,M,,NRI,,,P1
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",1119459,OU,SC,F,,NRI,,,P3
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",1181716,NL,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",66171,NL,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",67490,NL,OC,M,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",77467,NL,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",83870,NL,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",83944,NL,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",85690,NL,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",85792,NL,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",86170,NL,OC,F,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",87708,NL,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",88140,NL,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",88864,AU,OC,F,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",140543,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",147975,NL,BCB,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",164202,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",172937,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",177581,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",180146,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",180203,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",180935,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",182868,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",187909,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",188164,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",188245,OU,BCD,F,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",188466,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",189387,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",190818,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",191823,OU,BCB,M,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",194612,OU,BCD,M,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",195009,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",196290,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",196888,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",197497,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",197998,OU,BCD,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",200068,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",201231,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",201787,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",202970,OU,BCB,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",204120,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",204951,OU,OC,M,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",205624,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",206845,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",207219,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",208547,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",208792,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",209728,OU,BCD,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",210222,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",211128,OU,BCD,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",211285,OU,BCD,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",212430,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",212516,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",212919,OU,BCB,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",214407,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",215217,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",215268,OU,BCB,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",216250,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",216323,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",217263,OU,OC,F,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",217746,OU,OC,M,,,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",217929,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",218528,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",219481,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",219652,OU,BCD,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",219715,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",219794,OU,OC,F,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",220326,OU,OC,M,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",220561,OU,OC,M,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",222958,OU,BCD,M,,,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",227576,OU,OC,M,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",228311,OU,OC,F,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",228460,OU,OC,F,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",228694,OU,OC,F,,,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",310155,NL,BCE,F,MSM,NRI,,,P3
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",361332,OU,OC,F,,NRI,,,P2
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",374290,OU,SC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",428493,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",438142,SVU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",440633,OU,BCD,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",450321,SVU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",503998,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",519262,OU,ST,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",550064,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",556837,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",563133,OU,BCD,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",568993,OU,BCD,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",572471,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",585355,OU,BCD,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",615668,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",628834,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",644762,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",654473,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",655188,OU,BCB,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",678414,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",693676,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",697375,OU,BCB,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",703775,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",715098,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",719986,OU,OC,M,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",727056,OU,BCB,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",731721,OU,OC,F,,NRI,,,P1
"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",732525,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",75567,NL,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",78500,SVU,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",86292,NL,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",87814,NL,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",88506,NL,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",88854,NL,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",90459,NL,OC,F,,,,,P3
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",95357,NL,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",98137,NL,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",101822,SVU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",102581,SVU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",179015,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",182799,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",194773,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",198622,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",212512,OU,BCE,F,MSM,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",218095,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",224169,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",224201,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",224576,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",224789,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",225328,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",230155,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",231619,OU,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",232404,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",238955,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",238966,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",239539,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",240682,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",240708,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",241103,OU,OC,F,,,,,P3
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",241976,OU,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",250643,OU,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",251481,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",251490,OU,BCE,F,MSM,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",251516,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",254837,OU,BCE,F,MSM,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",256555,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",258040,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",258135,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",258256,OU,ST,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",263114,OU,OC,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",264695,OU,BCD,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",264735,OU,BCE,F,MSM,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",265107,OU,OC,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",266597,OU,BCE,F,MSM,,,,P3
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",266658,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",267549,OU,BCD,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",268007,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",268320,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",270469,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",271419,OU,SC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",271540,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",271732,OU,BCB,F,,,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",271755,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",271816,OU,OC,F,MSM,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",271918,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",274918,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",276425,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",277991,OU,BCE,F,MSM,,,,P3
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",278141,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",279943,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",280637,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",281401,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",283621,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",283865,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",284376,OU,OC,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",285766,OU,BCB,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",287005,OU,BCE,F,MSM,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",288528,OU,BCD,F,,,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",416715,OU,OC,F,,NRI,,,P3
