COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"GOVT MEDICAL COLLEGE, SURYAPET",76938,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77030,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77229,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77234,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77497,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77746,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77753,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77968,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79478,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79630,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79678,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80089,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80261,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80271,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80331,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81314,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81401,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81511,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81570,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81588,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81763,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82090,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82098,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82118,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82401,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82934,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82950,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",83158,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",83336,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84085,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84777,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85910,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85942,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",86544,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87689,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",88404,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",92122,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",115692,OU,ST,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",117520,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",119544,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",123724,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",125320,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",133218,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",134256,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",135351,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",136326,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",137285,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",137467,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",137486,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",138191,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",138404,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",138466,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",138549,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",139537,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",142174,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",142951,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",142992,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",143484,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",144397,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",144569,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",145018,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",145183,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",145187,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",145191,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",145192,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",145206,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",145209,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",145567,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",145654,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",146413,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",146448,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",147504,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",147516,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",147544,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",148797,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",149545,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",150235,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",150921,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",158510,OU,BCC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",37680,OU,OC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",66916,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",68826,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",73385,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",76090,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",76329,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",76343,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",76911,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",76967,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",77742,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79152,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79499,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79581,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79654,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",79722,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80387,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80616,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80620,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",80914,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",81242,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",82586,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",83036,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",83945,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84043,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84812,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84825,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84899,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",84974,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85111,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85116,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85135,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85807,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85823,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",85988,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",86605,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",86639,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87054,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87253,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87426,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87531,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87550,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87579,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87647,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",87730,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",88345,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",88397,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",88514,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",88550,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",89304,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",89348,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90215,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90217,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90349,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90351,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90524,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90525,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",90633,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",91151,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",91162,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",91170,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",91226,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",91249,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",91999,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",92074,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",92964,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",93113,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",93339,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",93538,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",93607,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",93843,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",93979,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",94110,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",94341,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",94562,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",95141,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, SURYAPET",96981,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",100538,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",105044,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",105304,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",109241,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",114302,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",115293,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",115330,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",116786,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",128800,AU,OC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",135278,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",138642,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",139539,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",140969,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",141192,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",141865,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",141921,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",144215,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",144218,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",144491,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",144544,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",144766,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",146512,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",149145,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",150156,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",150667,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",151648,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",152113,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",152186,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",152215,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",153302,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",153471,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",153533,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",154455,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",154648,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",154753,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",154837,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",155208,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",155267,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",155598,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",155617,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",156076,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",157239,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",158337,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",159298,OU,BCC,M,NO,P1
"GOVT MEDICAL COLLEGE, SURYAPET",161001,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",161604,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",162791,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",164111,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",166371,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, SURYAPET",696422,OU,BCD,F,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",80359,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",89165,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",94422,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",95923,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",95958,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",96335,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",97652,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",98733,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",99094,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",99371,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",100330,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",101218,OU,BCB,M,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",103822,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",105315,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",108276,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",108852,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",109193,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",110186,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",110445,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",111133,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",112136,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",112443,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",114950,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",115266,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",117385,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",119870,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",121104,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",123792,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",124783,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",126877,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",126886,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",127907,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",128860,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",130009,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",131108,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",131502,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132028,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132090,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132096,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132103,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132506,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132558,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",132782,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",133287,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",134237,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",134517,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",134732,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",135417,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136261,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136295,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136321,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136334,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136365,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136469,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136562,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136733,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",136819,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",137290,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",137466,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",137478,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",137929,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",137966,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",138502,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",138730,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",138956,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",139541,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",139645,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",140706,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",140899,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",141001,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",141005,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",141132,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",141311,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",141862,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",142046,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",143066,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",143133,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",143307,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",147668,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",152093,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",152353,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",153297,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",155039,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",156579,OU,BCC,F,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",156805,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",156912,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",159743,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",161999,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",162833,OU,ST,M,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",164062,OU,ST,M,NO,P1
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",164152,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",164436,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",164753,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",167528,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",169093,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",170101,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, BHADRADRI KOTHAGUDEM",170119,OU,BCA,F,NO,P2
